Forecast_ID,Fiscal_Year,VISN,Facility_Name,Contracting_Office,Category,NAICS_Code,NAICS_Description,PSC_Code,Requirement_Title,Estimated_Value_Low,Estimated_Value_High,Estimated_Value_Midpoint,Planned_Solicitation_Quarter,Planned_Award_Quarter,Contract_Type,Anticipated_Set_Aside,Small_Business_Eligible,Recompete,Incumbent_Contractor,Priority_Level,Status,Point_of_Contact_Email,Record_Created_Date,Estimated_Value,Estimated_Value_log,Set_Aside_Type,Competition_Type,Vendor_Size,Number_of_Offers_Received,Requirement_Complexity_Score,Contracting_Office_Open_Actions,Days_Since_Requirement_Posted,Category_Historical_Protest_Rate,Category_Historical_OnTime_Rate,Competition_Historical_Protest_Rate,Competition_Historical_OnTime_Rate,Composite_Risk_Score
FCST-001128,2028,1,VISN 1 Medical Center North,Denver Acquisition and Logistics Center (DALC),Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,6505,Pharmaceuticals Requirement - VISN 1 Medical Center North FY2028,401044.73,501563.72,425548.39,FY Q2,FY Q1,Firm Fixed Price,Full and Open (No Set-Aside),Yes,Yes,Precision Inc.,Medium,On Hold,linda.taylor@va.gov,2026-06-02,425548.39,12.961136295465002,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.07963446475195822,0.3368146214099217,35.1
FCST-001129,2027,18,VISN 18 Medical Center South,Network Contracting Office (NCO) 18,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6520,Medical Equipment Requirement - VISN 18 Medical Center South FY2027,857090.51,996669.62,930447.58,FY Q2,FY Q2,Time and Materials,Small Business,Yes,No,,High,Draft Solicitation,patricia.johnson@va.gov,2026-07-01,930447.58,13.743422092924945,Small Business,Set-Aside,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.03696013289036545,0.8450996677740864,31.6
FCST-001130,2027,5,VISN 5 Medical Center North,Denver Acquisition and Logistics Center (DALC),Medical Equipment,339112,Surgical and Medical Instrument Mfg,6520,Medical Equipment Requirement - VISN 5 Medical Center North FY2027,51825.54,69080.06,64683.51,FY Q2,FY Q4,Firm Fixed Price,HUBZone,Yes,Yes,Patriot Technologies,Low,Market Research,john.anderson@va.gov,2026-06-24,64683.51,11.077277039151323,HUBZone,Set-Aside,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.03696013289036545,0.8450996677740864,12.8
FCST-001131,2026,12,VISN 12 Medical Center North,Network Contracting Office (NCO) 6,IT Services,541512,Computer Systems Design Services,D307,IT Services Requirement - VISN 12 Medical Center North FY2026,1012627.95,1356699.53,1103034.36,FY Q4,FY Q4,Blanket Purchase Agreement (BPA),HUBZone,Yes,Yes,Frontier Enterprises,Medium,Solicitation Released,susan.williams@va.gov,2026-02-08,1103034.36,13.913576355745365,HUBZone,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.03696013289036545,0.8450996677740864,28.4
FCST-001132,2027,3,VISN 3 Medical Center Main,Network Contracting Office (NCO) 17,Medical/Clinical Services,621399,Offices of Health Practitioners,Q301,Medical/Clinical Services Requirement - VISN 3 Medical Center Main FY2027,416472.15,551222.03,451460.23,FY Q4,FY Q4,Firm Fixed Price,Full and Open (No Set-Aside),Yes,No,,Medium,Planning,karen.johnson@va.gov,2026-02-01,451460.23,13.020244778827722,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,34.8
FCST-001133,2027,16,VISN 16 Medical Center North,Network Contracting Office (NCO) 6,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6520,Medical Equipment Requirement - VISN 16 Medical Center North FY2027,106792.41,156659.52,131924.19,FY Q2,FY Q4,Blanket Purchase Agreement (BPA),Full and Open (No Set-Aside),Yes,No,,High,On Hold,thomas.smith@va.gov,2026-04-24,131924.19,11.789990298485073,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.07963446475195822,0.3368146214099217,26.0
FCST-001134,2027,15,VISN 15 Medical Center Main,Network Contracting Office (NCO) 6,Pharmaceuticals,446110,Pharmacies and Drug Stores,6505,Pharmaceuticals Requirement - VISN 15 Medical Center Main FY2027,100146.99,150965.01,121644.09,FY Q2,FY Q4,Cost Plus Fixed Fee,Full and Open (No Set-Aside),No,No,,High,Solicitation Released,patricia.johnson@va.gov,2026-02-03,121644.09,11.70886298570373,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.07963446475195822,0.3368146214099217,28.3
FCST-001135,2027,9,VISN 9 Medical Center South,Network Contracting Office (NCO) 8,Transportation,485991,Special Needs Transportation,V231,Transportation Requirement - VISN 9 Medical Center South FY2027,184319.78,225193.83,208749.66,FY Q2,FY Q3,Firm Fixed Price,SDVOSB,Yes,No,,Medium,On Hold,john.jones@va.gov,2026-05-09,208749.66,12.24889580438475,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.02631578947368421,0.7719298245614035,0.03696013289036545,0.8450996677740864,19.8
FCST-001136,2027,11,VISN 11 Medical Center North,Network Contracting Office (NCO) 4,Facilities Management,561720,Janitorial Services,S214,Facilities Management Requirement - VISN 11 Medical Center North FY2027,471049.72,635851.26,539350.05,FY Q4,FY Q2,Time and Materials,SDVOSB,Yes,Yes,Atlas Consulting,Medium,Solicitation Released,richard.davis@va.gov,2026-02-10,539350.05,13.19812193658948,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.040229885057471264,0.7385057471264368,0.03696013289036545,0.8450996677740864,24.4
FCST-001137,2027,13,VISN 13 Medical Center South,Denver Acquisition and Logistics Center (DALC),Construction,236220,Commercial Building Construction,Z1AA,Construction Requirement - VISN 13 Medical Center South FY2027,1865303.08,2803537.32,2281794.92,FY Q4,FY Q1,Firm Fixed Price,SDVOSB,Yes,Yes,Patriot Systems,Low,On Hold,john.moore@va.gov,2026-03-11,2281794.92,14.64047337508075,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06666666666666667,0.6166666666666667,0.03696013289036545,0.8450996677740864,37.3
FCST-001138,2028,15,VISN 15 Medical Center Main,Network Contracting Office (NCO) 7,Pharmaceuticals,446110,Pharmacies and Drug Stores,6508,Pharmaceuticals Requirement - VISN 15 Medical Center Main FY2028,998915.15,1405465.52,1143513.42,FY Q3,FY Q2,IDIQ,Full and Open (No Set-Aside),Yes,No,,Low,Market Research,richard.johnson@va.gov,2026-06-12,1143513.42,13.949616902772108,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.07963446475195822,0.3368146214099217,41.9
FCST-001139,2026,8,VISN 8 Medical Center North,Network Contracting Office (NCO) 13,Professional Services,541990,All Other Professional/Scientific/Technical Services,R408,Professional Services Requirement - VISN 8 Medical Center North FY2026,349050.63,458766.12,383833.44,FY Q1,FY Q2,Cost Plus Fixed Fee,Full and Open (No Set-Aside),No,Yes,Summit Consulting,Medium,Solicitation Released,karen.rodriguez@va.gov,2026-03-10,383833.44,12.857966592766441,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.04941176470588235,0.7458823529411764,0.07963446475195822,0.3368146214099217,34.0
FCST-001140,2026,17,VISN 17 Medical Center West,Strategic Acquisition Center (SAC) - Frederick,Construction,237990,Other Heavy and Civil Engineering Construction,Z1AA,Construction Requirement - VISN 17 Medical Center West FY2026,1364861.59,1870860.56,1576497.75,FY Q3,FY Q3,IDIQ,Full and Open (No Set-Aside),No,Yes,Unity Partners,High,On Hold,elizabeth.taylor@va.gov,2026-07-06,1576497.75,14.270716965071284,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.06666666666666667,0.6166666666666667,0.07963446475195822,0.3368146214099217,48.0
FCST-001141,2027,13,VISN 13 Medical Center Main,Network Contracting Office (NCO) 1,Pharmaceuticals,446110,Pharmacies and Drug Stores,6505,Pharmaceuticals Requirement - VISN 13 Medical Center Main FY2027,645989.08,852207.45,767463.58,FY Q4,FY Q1,Firm Fixed Price,Full and Open (No Set-Aside),No,No,,Medium,Market Research,elizabeth.thomas@va.gov,2026-06-05,767463.58,13.550847607541419,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.07963446475195822,0.3368146214099217,42.9
FCST-001142,2026,8,VISN 8 Medical Center Main,Denver Acquisition and Logistics Center (DALC),Medical/Clinical Services,621399,Offices of Health Practitioners,Q301,Medical/Clinical Services Requirement - VISN 8 Medical Center Main FY2026,473950.18,661335.49,535187.74,FY Q1,FY Q1,IDIQ,SDVOSB,Yes,No,,Critical,On Hold,william.smith@va.gov,2026-06-23,535187.74,13.190374748710859,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,23.7
FCST-001143,2026,10,VISN 10 Medical Center North,Network Contracting Office (NCO) 7,Pharmaceuticals,446110,Pharmacies and Drug Stores,6508,Pharmaceuticals Requirement - VISN 10 Medical Center North FY2026,106245.82,143914.8,121884.13,FY Q2,FY Q1,Firm Fixed Price,SDVOSB,Yes,No,,Medium,Planning,patricia.davis@va.gov,2026-06-23,121884.13,11.710834322794762,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.03696013289036545,0.8450996677740864,16.4
FCST-001144,2026,4,VISN 4 Medical Center South,Network Contracting Office (NCO) 4,Facilities Management,561720,Janitorial Services,S214,Facilities Management Requirement - VISN 4 Medical Center South FY2026,162106.96,209037.13,197263.78,FY Q2,FY Q2,Firm Fixed Price,Full and Open (No Set-Aside),No,Yes,Patriot Group,Critical,On Hold,richard.wilson@va.gov,2026-06-11,197263.78,12.192302166192494,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.040229885057471264,0.7385057471264368,0.07963446475195822,0.3368146214099217,30.7
FCST-001145,2027,16,VISN 16 Medical Center Main,Network Contracting Office (NCO) 4,Facilities Management,561210,Facilities Support Services,S214,Facilities Management Requirement - VISN 16 Medical Center Main FY2027,122913.5,165453.39,137969.32,FY Q1,FY Q1,Firm Fixed Price,SDVOSB,Yes,Yes,Atlas Group,Low,Draft Solicitation,jennifer.garcia@va.gov,2026-01-28,137969.32,11.834793868544175,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.040229885057471264,0.7385057471264368,0.03696013289036545,0.8450996677740864,15.7
FCST-001146,2028,12,VISN 12 Medical Center North,Network Contracting Office (NCO) 8,Food Service,722320,Caterers,F002,Food Service Requirement - VISN 12 Medical Center North FY2028,108344.49,153383.15,130583.88,FY Q2,FY Q1,Cost Plus Fixed Fee,SDVOSB,Yes,Yes,Liberty Partners,Low,Market Research,william.taylor@va.gov,2026-04-30,130583.88,11.779778715768463,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.020833333333333332,0.765625,0.03696013289036545,0.8450996677740864,15.0
FCST-001147,2027,14,VISN 14 Medical Center South,Network Contracting Office (NCO) 4,Food Service,722320,Caterers,8940,Food Service Requirement - VISN 14 Medical Center South FY2027,24941.63,36603.74,30326.21,FY Q2,FY Q1,Firm Fixed Price,Small Business,Yes,Yes,Apex Enterprises,Low,Planning,william.garcia@va.gov,2026-06-12,30326.21,10.319800608320895,Small Business,Set-Aside,Small Business,4.0,5.0,44.0,0,0.020833333333333332,0.765625,0.03696013289036545,0.8450996677740864,5.3
FCST-001148,2026,5,VISN 5 Medical Center Main,Strategic Acquisition Center (SAC) - Austin,IT Services,541519,Other Computer Related Services,D302,IT Services Requirement - VISN 5 Medical Center Main FY2026,479828.23,612308.99,569186.57,FY Q2,FY Q3,IDIQ,8(a),Yes,No,,High,Solicitation Released,james.taylor@va.gov,2026-05-23,569186.57,13.251965307292489,8(a),Set-Aside,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.03696013289036545,0.8450996677740864,27.8
FCST-001149,2026,8,VISN 8 Medical Center North,Network Contracting Office (NCO) 5,Construction,236220,Commercial Building Construction,Y1AA,Construction Requirement - VISN 8 Medical Center North FY2026,263760.89,335623.75,287671.31,FY Q1,FY Q1,Time and Materials,SDVOSB,Yes,Yes,Keystone Group,Critical,Planning,michael.jones@va.gov,2026-06-13,287671.31,12.569577298818011,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06666666666666667,0.6166666666666667,0.03696013289036545,0.8450996677740864,20.4
FCST-001150,2026,9,VISN 9 Medical Center North,Network Contracting Office (NCO) 1,Security Services,561612,Security Guards and Patrol Services,S206,Security Services Requirement - VISN 9 Medical Center North FY2026,80936.82,102749.46,96479.29,FY Q2,FY Q1,Firm Fixed Price,VOSB,Yes,Yes,Legacy Solutions,Low,Market Research,james.williams@va.gov,2026-02-13,96479.29,11.477094017760807,VOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06299212598425197,0.7795275590551181,0.03696013289036545,0.8450996677740864,17.5
FCST-001151,2027,12,VISN 12 Medical Center Main,Network Contracting Office (NCO) 15,Professional Services,541990,All Other Professional/Scientific/Technical Services,R425,Professional Services Requirement - VISN 12 Medical Center Main FY2027,560348.36,767107.53,617241.93,FY Q4,FY Q4,Cost Plus Fixed Fee,SDVOSB,Yes,No,,Low,Market Research,thomas.johnson@va.gov,2026-04-20,617241.93,13.333017953111856,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.04941176470588235,0.7458823529411764,0.03696013289036545,0.8450996677740864,24.4
FCST-001152,2028,7,VISN 7 Medical Center North,Network Contracting Office (NCO) 9,Professional Services,541990,All Other Professional/Scientific/Technical Services,R425,Professional Services Requirement - VISN 7 Medical Center North FY2028,358491.84,411255.06,380186.35,FY Q1,FY Q2,Firm Fixed Price,Full and Open (No Set-Aside),No,No,,Low,Market Research,susan.moore@va.gov,2026-04-04,380186.35,12.848419436520816,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.04941176470588235,0.7458823529411764,0.07963446475195822,0.3368146214099217,34.6
FCST-001153,2026,14,VISN 14 Medical Center North,Strategic Acquisition Center (SAC) - Frederick,Medical/Clinical Services,621111,Offices of Physicians,Q201,Medical/Clinical Services Requirement - VISN 14 Medical Center North FY2026,322193.5,404995.2,343808.4,FY Q3,FY Q4,Labor Hour,SDVOSB,Yes,No,,Medium,Draft Solicitation,susan.jones@va.gov,2026-03-30,343808.4,12.747842713034718,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,20.3
FCST-001154,2027,4,VISN 4 Medical Center Main,Network Contracting Office (NCO) 8,IT Services,541519,Other Computer Related Services,D307,IT Services Requirement - VISN 4 Medical Center Main FY2027,520210.0,756578.67,621003.77,FY Q2,FY Q3,Firm Fixed Price,SDVOSB,Yes,Yes,Apex Group,Low,Solicitation Released,linda.smith@va.gov,2026-04-02,621003.77,13.339094042045536,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.03696013289036545,0.8450996677740864,24.8
FCST-001155,2026,5,VISN 5 Medical Center South,Network Contracting Office (NCO) 8,Medical/Clinical Services,622110,General Medical and Surgical Hospitals,Q201,Medical/Clinical Services Requirement - VISN 5 Medical Center South FY2026,212332.82,294308.72,260512.98,FY Q1,FY Q4,Firm Fixed Price,WOSB,Yes,Yes,Precision Solutions,High,Draft Solicitation,robert.martinez@va.gov,2026-07-09,260512.98,12.47041180476246,WOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,19.6
FCST-001156,2027,16,VISN 16 Medical Center South,Network Contracting Office (NCO) 4,Food Service,722320,Caterers,8940,Food Service Requirement - VISN 16 Medical Center South FY2027,96154.08,121025.76,101628.81,FY Q4,FY Q1,Firm Fixed Price,SDVOSB,Yes,Yes,Summit Partners,Medium,Market Research,james.thomas@va.gov,2026-05-04,101628.81,11.52909217660335,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.020833333333333332,0.765625,0.03696013289036545,0.8450996677740864,15.2
FCST-001157,2028,14,VISN 14 Medical Center North,Network Contracting Office (NCO) 17,Professional Services,541611,Administrative Management Consulting,R408,Professional Services Requirement - VISN 14 Medical Center North FY2028,178666.66,217565.11,189449.54,FY Q2,FY Q4,Cost Plus Fixed Fee,8(a),Yes,Yes,Liberty Solutions,Medium,Solicitation Released,karen.miller@va.gov,2026-03-29,189449.54,12.15188326679898,8(a),Set-Aside,Small Business,4.0,5.0,44.0,0,0.04941176470588235,0.7458823529411764,0.03696013289036545,0.8450996677740864,22.4
FCST-001158,2027,16,VISN 16 Medical Center South,Network Contracting Office (NCO) 9,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6525,Medical Equipment Requirement - VISN 16 Medical Center South FY2027,375116.14,467985.6,428985.51,FY Q1,FY Q3,Firm Fixed Price,Full and Open (No Set-Aside),Yes,Yes,Liberty Associates,Critical,Planning,michael.moore@va.gov,2026-04-07,428985.51,12.969180752194298,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.07963446475195822,0.3368146214099217,33.8
FCST-001159,2026,13,VISN 13 Medical Center North,Network Contracting Office (NCO) 5,Medical/Clinical Services,621111,Offices of Physicians,Q201,Medical/Clinical Services Requirement - VISN 13 Medical Center North FY2026,313936.75,451287.73,386697.81,FY Q2,FY Q2,Firm Fixed Price,SDVOSB,Yes,No,,Critical,Planning,david.garcia@va.gov,2026-02-06,386697.81,12.865401400269732,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,21.3
FCST-001160,2026,9,VISN 9 Medical Center West,Network Contracting Office (NCO) 1,Medical/Clinical Services,621399,Offices of Health Practitioners,Q401,Medical/Clinical Services Requirement - VISN 9 Medical Center West FY2026,120465.69,159477.93,131906.7,FY Q1,FY Q4,Cost Plus Fixed Fee,SDVOSB,Yes,No,,Medium,Market Research,patricia.brown@va.gov,2026-02-27,131906.7,11.78985771456026,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,17.0
FCST-001161,2028,17,VISN 17 Medical Center West,Network Contracting Office (NCO) 3,Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,6505,Pharmaceuticals Requirement - VISN 17 Medical Center West FY2028,745737.25,939225.56,807877.48,FY Q3,FY Q1,Time and Materials,Full and Open (No Set-Aside),No,Yes,Vanguard Industries,Low,Draft Solicitation,richard.martinez@va.gov,2026-05-01,807877.48,13.60216693015301,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.07963446475195822,0.3368146214099217,34.3
FCST-001162,2026,18,VISN 18 Medical Center South,Strategic Acquisition Center (SAC) - Austin,IT Services,541512,Computer Systems Design Services,D307,IT Services Requirement - VISN 18 Medical Center South FY2026,430231.76,575899.26,465993.63,FY Q4,FY Q4,IDIQ,SDVOSB,Yes,No,,Medium,Draft Solicitation,michael.martinez@va.gov,2026-02-24,465993.63,13.051929389436236,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.03696013289036545,0.8450996677740864,23.4
FCST-001163,2026,2,VISN 2 Medical Center North,Network Contracting Office (NCO) 4,Medical/Clinical Services,621111,Offices of Physicians,Q301,Medical/Clinical Services Requirement - VISN 2 Medical Center North FY2026,125367.74,163891.49,145500.15,FY Q1,FY Q2,IDIQ,Small Business,Yes,Yes,Meridian Solutions,Low,Solicitation Released,michael.williams@va.gov,2026-05-24,145500.15,11.887939269342517,Small Business,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,18.5
FCST-001164,2026,11,VISN 11 Medical Center North,Strategic Acquisition Center (SAC) - Frederick,IT Services,518210,"Data Processing, Hosting, and Related Services",D307,IT Services Requirement - VISN 11 Medical Center North FY2026,550940.06,667640.52,622341.71,FY Q4,FY Q1,Firm Fixed Price,Full and Open (No Set-Aside),No,Yes,Pinnacle Federal Services,High,On Hold,linda.davis@va.gov,2026-07-03,622341.71,13.341246200694574,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.07963446475195822,0.3368146214099217,38.6
FCST-001165,2028,7,VISN 7 Medical Center North,Network Contracting Office (NCO) 18,Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,6508,Pharmaceuticals Requirement - VISN 7 Medical Center North FY2028,851675.15,984486.05,919102.7,FY Q4,FY Q1,Firm Fixed Price,Small Business,Yes,No,,Medium,Draft Solicitation,elizabeth.moore@va.gov,2026-02-27,919102.7,13.73115423501539,Small Business,Set-Aside,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.03696013289036545,0.8450996677740864,31.7
FCST-001166,2027,15,VISN 15 Medical Center Main,Network Contracting Office (NCO) 8,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6525,Medical Equipment Requirement - VISN 15 Medical Center Main FY2027,757968.27,1054770.62,886091.27,FY Q4,FY Q2,Time and Materials,8(a),Yes,No,,Low,Solicitation Released,patricia.jones@va.gov,2026-01-28,886091.27,13.694576366376984,8(a),Set-Aside,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.03696013289036545,0.8450996677740864,27.0
FCST-001167,2026,8,VISN 8 Medical Center Main,Network Contracting Office (NCO) 3,Medical Equipment,339112,Surgical and Medical Instrument Mfg,6520,Medical Equipment Requirement - VISN 8 Medical Center Main FY2026,186364.77,243528.9,197091.22,FY Q3,FY Q3,Blanket Purchase Agreement (BPA),Full and Open (No Set-Aside),Yes,Yes,Patriot Group,Medium,Planning,patricia.davis@va.gov,2026-03-09,197091.22,12.191427020012696,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.07963446475195822,0.3368146214099217,27.1
FCST-001168,2027,11,VISN 11 Medical Center North,Network Contracting Office (NCO) 15,Pharmaceuticals,446110,Pharmacies and Drug Stores,6505,Pharmaceuticals Requirement - VISN 11 Medical Center North FY2027,338502.4,416996.3,360156.43,FY Q1,FY Q1,IDIQ,HUBZone,Yes,Yes,Summit Partners,Low,Solicitation Released,michael.martinez@va.gov,2026-06-25,360156.43,12.79429652039764,HUBZone,Set-Aside,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.03696013289036545,0.8450996677740864,23.9
FCST-001169,2028,1,VISN 1 Medical Center North,Strategic Acquisition Center (SAC) - Austin,Medical/Clinical Services,621399,Offices of Health Practitioners,Q301,Medical/Clinical Services Requirement - VISN 1 Medical Center North FY2028,1188976.71,1662140.65,1381752.74,FY Q1,FY Q2,Cost Plus Fixed Fee,Full and Open (No Set-Aside),No,Yes,Legacy LLC,Medium,Market Research,john.moore@va.gov,2026-03-09,1381752.74,14.138864076404348,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,43.1
FCST-001170,2028,2,VISN 2 Medical Center Main,Network Contracting Office (NCO) 15,Medical/Clinical Services,621399,Offices of Health Practitioners,Q201,Medical/Clinical Services Requirement - VISN 2 Medical Center Main FY2028,321943.6,399687.07,354200.34,FY Q4,FY Q1,Time and Materials,SDVOSB,Yes,Yes,Vertex Industries,Critical,Market Research,maria.garcia@va.gov,2026-03-29,354200.34,12.777620787497062,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,22.6
FCST-001171,2027,11,VISN 11 Medical Center Main,Network Contracting Office (NCO) 16,Construction,237990,Other Heavy and Civil Engineering Construction,Y1AA,Construction Requirement - VISN 11 Medical Center Main FY2027,2120537.6,2672883.1,2268104.93,FY Q2,FY Q4,Firm Fixed Price,Full and Open (No Set-Aside),Yes,Yes,Unity Enterprises,Medium,Solicitation Released,richard.thomas@va.gov,2026-01-29,2268104.93,14.63445564908828,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.06666666666666667,0.6166666666666667,0.07963446475195822,0.3368146214099217,50.5
FCST-001172,2026,8,VISN 8 Medical Center North,Network Contracting Office (NCO) 6,Construction,236220,Commercial Building Construction,Z1AA,Construction Requirement - VISN 8 Medical Center North FY2026,1055165.33,1324113.12,1250303.32,FY Q4,FY Q3,Firm Fixed Price,WOSB,Yes,No,,High,On Hold,david.davis@va.gov,2026-03-08,1250303.32,14.03889753564788,WOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06666666666666667,0.6166666666666667,0.03696013289036545,0.8450996677740864,32.0
FCST-001173,2028,16,VISN 16 Medical Center North,Network Contracting Office (NCO) 5,Medical/Clinical Services,621399,Offices of Health Practitioners,Q401,Medical/Clinical Services Requirement - VISN 16 Medical Center North FY2028,317205.61,412247.75,391750.19,FY Q3,FY Q1,Time and Materials,SDVOSB,Yes,Yes,Patriot Industries,Medium,Market Research,james.rodriguez@va.gov,2026-02-20,391750.19,12.878382197865218,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,22.4
FCST-001175,2027,16,VISN 16 Medical Center Main,Network Contracting Office (NCO) 14,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6525,Medical Equipment Requirement - VISN 16 Medical Center Main FY2027,622613.62,942943.54,775061.93,FY Q1,FY Q3,Cost Plus Fixed Fee,Full and Open (No Set-Aside),No,Yes,Sterling Associates,Critical,Market Research,patricia.wilson@va.gov,2026-06-05,775061.93,13.560699505038942,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.07963446475195822,0.3368146214099217,39.3
FCST-001176,2028,14,VISN 14 Medical Center Main,SAO East,Medical/Clinical Services,621399,Offices of Health Practitioners,Q401,Medical/Clinical Services Requirement - VISN 14 Medical Center Main FY2028,161462.92,205606.18,187506.24,FY Q4,FY Q4,Time and Materials,Full and Open (No Set-Aside),Yes,No,,Low,Market Research,maria.miller@va.gov,2026-04-22,187506.24,12.14157273698046,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,35.4
FCST-001177,2026,18,VISN 18 Medical Center South,Network Contracting Office (NCO) 1,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6525,Medical Equipment Requirement - VISN 18 Medical Center South FY2026,447039.97,535618.08,477351.06,FY Q3,FY Q3,Cost Plus Fixed Fee,8(a),Yes,Yes,Pinnacle Group,High,On Hold,david.smith@va.gov,2026-02-21,477351.06,13.076009568908646,8(a),Set-Aside,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.03696013289036545,0.8450996677740864,24.7
